ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Children,Total_Spending,Customer_Since,Age_Group,AcceptedAny,Cluster,PCA1,PCA2,Segment
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,60,0,559,4819,50-59,0,3,1.2144877795154354,-1.14224607728004,Dormant Customers
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,41,0,1923,4757,40-49,1,3,2.169801101172358,-1.8152298941056082,Dormant Customers
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,72,2,90,4344,70+,0,2,-0.7783688152795011,-0.2191336837785627,Digital Buyers
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,69,2,661,4373,60-69,0,0,1.8453331112960067,0.9405076729366293,Premium Customers
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,73,1,463,4595,70+,0,0,0.3401838557987608,1.2963613989539031,Premium Customers
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,67,2,632,4799,60-69,0,0,0.8160119131238855,2.8419358421909386,Premium Customers
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,56,0,725,4462,50-59,0,3,1.6815491278143297,-0.1957248382539787,Dormant Customers
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,61,2,279,4642,60-69,0,0,-0.9377874204477301,1.7579026021948134,Premium Customers
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,58,0,1482,4792,50-59,1,3,2.4126827938154025,-0.6799585931731281,Dormant Customers
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,1,29,5013,40-49,0,1,-2.805633962775666,-0.18374677961751343,Budget Shoppers
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,66,3,106,4680,60-69,0,2,-1.9628119770238697,0.4555899931049906,Digital Buyers
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,2,49,4364,50-59,1,1,-1.779320885296001,-0.8599506893111611,Budget Shoppers
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,2,38,4659,50-59,0,2,-1.689355090030576,-0.1828867263468749,Digital Buyers
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,33,0,2077,4941,30-39,0,3,3.480917294806724,-1.2125827118089678,Dormant Customers
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,49,1,1053,4550,40-49,1,3,0.3800245979359565,-0.061828096163444056,Dormant Customers
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,63,0,1385,4759,60-69,0,3,2.8398042048375007,-0.870360427763715,Dormant Customers
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,51,1,871,4628,50-59,0,0,1.3943096015429057,1.0481951236844274,Premium Customers
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,37,1,312,4790,30-39,0,1,-1.4166964377665408,0.24419815681485926,Budget Shoppers
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,49,2,877,4942,40-49,0,0,-0.20636148093281115,0.46998489080989225,Premium Customers
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,50,1,68,4932,40-49,1,1,-1.9397485080323214,-0.828205041178552,Budget Shoppers
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44,1,22,4628,40-49,0,1,-2.2636899680312856,-0.7949952626433047,Budget Shoppers
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,3,211,4999,50-59,0,0,-1.5559640404146085,2.17817566960331,Premium Customers
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,0,127,4331,50-59,0,2,-0.5362384681218567,-1.3479299101257058,Digital Buyers
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,2,459,4389,70+,0,3,0.8158190556674237,-0.737865730484618,Dormant Customers
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,56,1,460,4437,50-59,1,0,0.618239244670438,1.356604046433088,Premium Customers
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,1,429,4885,50-59,0,0,-0.3695798164119061,1.4141575845436287,Premium Customers
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,1,89,4371,30-39,0,1,-1.6486201717889717,0.3294875362725107,Budget Shoppers
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,73,1,1021,4951,70+,0,3,2.072376908246598,0.8814682693169306,Dormant Customers
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,0,1381,4818,70+,1,3,2.3201390330597613,0.49922340095796486,Dormant Customers
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,67,1,306,4679,60-69,0,0,-0.3168640119142542,1.0576403099039033,Premium Customers
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,47,3,18,4613,40-49,0,1,-1.0643363323937922,-1.734916450151475,Budget Shoppers
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,1,162,4578,40-49,0,1,-0.2095409982197432,-1.7668763682474846,Budget Shoppers
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,0,1231,4636,60-69,0,3,2.552831736743301,-1.2807570773006687,Dormant Customers
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,3,13,4686,60-69,0,1,-2.049238226466993,-0.6044613658258369,Budget Shoppers
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,80,0,1706,4924,70+,0,3,2.7577448655950914,1.4290108490808953,Dormant Customers
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,41,1,121,4498,40-49,0,2,-2.1257309417633494,0.758597207535432,Digital Buyers
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,50,0,1293,4747,40-49,0,3,2.286719111329649,-0.9646806181675887,Dormant Customers
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,3,88,4551,50-59,0,2,-1.225293048048448,0.001223334857520653,Digital Buyers
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,0,421,4546,70+,1,3,0.6812389760045203,-0.5037241670342903,Dormant Customers
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,0,259,4628,60-69,1,2,-0.01724440196945383,-0.8172969302312262,Digital Buyers
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,37,0,1117,4562,30-39,0,3,1.2889786411010555,-1.7955082517145764,Dormant Customers
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,2,89,4447,60-69,0,2,-1.533534983430496,-0.03947598384521441,Digital Buyers
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,2,36,4392,50-59,0,2,-1.9088147715362975,-0.33060896852173166,Digital Buyers
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,1,57,4674,40-49,0,2,-2.2389422135280332,-0.19901249410730557,Digital Buyers
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,2,148,4392,50-59,0,1,-1.0420402225661718,-0.6585856650367448,Budget Shoppers
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,2,93,4473,60-69,0,1,-0.869660403178408,-0.5081360159326995,Budget Shoppers
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,58,1,119,4409,50-59,1,2,-0.9269878670427706,-1.2653233060144986,Digital Buyers
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,50,1,1835,4978,40-49,0,3,2.9189501127260495,0.5099750343664323,Dormant Customers
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,0,1318,4883,70+,1,3,2.3935335366115336,0.20235500149271168,Dormant Customers
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,2,45,4360,50-59,0,2,-1.6921367061564185,-0.27021189821531444,Digital Buyers
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,3,10,4328,60-69,0,2,-1.0589681213909303,-1.802536476272617,Digital Buyers
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,0,978,4533,70+,1,3,2.7265109289447764,-0.5942114666712814,Dormant Customers
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,1,191,4372,40-49,0,2,-0.6042268919179832,-0.7784344206995111,Digital Buyers
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,1,57,4373,30-39,0,2,-2.3419169618031654,-0.23730605156784296,Digital Buyers
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,0,1033,4597,70+,0,3,2.804961302105728,-0.25473795062657323,Dormant Customers
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,1,66,4481,40-49,0,1,-2.027168450957062,-1.1289997228392026,Budget Shoppers
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,0,43,4337,60-69,0,2,-1.6704536521692401,-0.6715001644204676,Digital Buyers
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,42,1,50,4894,40-49,0,1,-2.749427552121459,-0.5779527536741419,Budget Shoppers
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,1,39,4436,50-59,0,2,-1.5466660345746397,-0.7438194881657915,Digital Buyers
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,59,1,608,4654,50-59,0,3,1.0075794503703857,0.40942949473286006,Dormant Customers
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,49,0,1581,4790,40-49,0,3,2.2416567739149653,-1.1898856946651357,Dormant Customers
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,2,68,4814,60-69,0,1,-1.4526800816816876,-0.16206811978116845,Budget Shoppers
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,1,80,4981,40-49,1,1,-2.21083682916177,-1.0870050433304466,Budget Shoppers
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,36,0,1282,4731,30-39,0,3,2.465711222827216,-0.4069057969054119,Dormant Customers
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,1,91,4718,30-39,0,2,-1.9014602223414665,-0.15915312980240406,Digital Buyers
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,52,2,315,4819,50-59,0,0,-0.31123892055875085,0.8792767084795392,Premium Customers
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,48,2,31,4505,40-49,0,1,-2.419195228320928,-0.3144664748701317,Budget Shoppers
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,45,0,834,4370,40-49,0,3,2.1429382941594515,-0.4544295469341446,Dormant Customers
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,71,0,1600,4606,70+,1,3,2.2737487351826124,-1.0681902238811092,Dormant Customers
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,71,0,1270,4851,70+,0,3,2.132489800985101,-0.9226019916970613,Dormant Customers
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,52,2,263,4413,50-59,1,0,-1.2299422806256066,1.8959393919422958,Premium Customers
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,73,1,535,4323,70+,1,0,1.2796007872062063,1.0769802296739421,Premium Customers
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,57,0,1295,4525,50-59,0,3,2.3194591886227895,-1.3096916655041189,Dormant Customers
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,1,1150,4581,40-49,0,0,1.8436093317113427,1.5154920353730184,Premium Customers
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,48,0,1240,4927,40-49,1,3,2.900370009345238,-0.7829879753251846,Dormant Customers
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,2,38,4670,50-59,0,2,-1.724394762019976,-0.366919567991537,Digital Buyers
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,41,0,35,4919,40-49,1,1,-2.6123443050245,-1.2885842234128475,Budget Shoppers
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,37,1,53,4526,30-39,1,2,-2.5452878450299545,-0.6530608206389549,Digital Buyers
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,62,2,293,4735,60-69,0,0,-0.5820470440633604,1.5715956011601142,Premium Customers
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,1,65,4344,50-59,0,2,-1.2971983135635727,-0.8158911794010558,Digital Buyers
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,71,1,1804,4980,70+,1,0,2.3243229187658634,3.027329926346728,Premium Customers
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,69,1,241,4778,60-69,0,0,-0.26889032569940796,0.8068970630774178,Premium Customers
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,71,0,1101,4426,70+,0,3,2.370056010389555,-1.0964051608558574,Dormant Customers
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,57,2,264,4955,50-59,0,0,-0.9998690283727586,2.822634825416115,Premium Customers
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,51,2,541,4847,50-59,0,0,-0.04045328810134892,3.7974117482122214,Premium Customers
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,40,0,1198,4744,30-39,0,3,1.782044193777115,-1.7033502724430984,Dormant Customers
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,48,1,482,4412,40-49,0,0,-0.570629847072649,2.455600917767345,Premium Customers
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,3,17,4371,40-49,0,1,-1.907184469436789,-0.7739622604244382,Budget Shoppers
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,77,0,1615,4549,70+,1,3,2.8054778219682217,-0.12087874285936835,Dormant Customers
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,71,1,285,4625,70+,0,1,-0.64048208779523,0.39662507115463097,Budget Shoppers
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,45,1,1135,4915,40-49,0,3,2.2554844166955474,1.1723508532057567,Dormant Customers
1755,1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,37,1,114,4402,30-39,0,2,-1.0450525815021725,-1.827178768598295,Digital Buyers
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,56,0,1047,4550,50-59,0,3,1.6057478180351676,-1.5590363129507991,Dormant Customers
4785,1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,55,2,714,4399,50-59,0,3,2.04633310546694,-0.1247614661011597,Dormant Customers
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,45,1,185,4863,40-49,0,1,-1.726088378941992,0.9885384796631749,Budget Shoppers
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,63,1,1245,4982,60-69,0,0,2.236944671905736,2.291419742342245,Premium Customers
4653,1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,47,1,189,4783,40-49,0,1,-1.5441481241844106,0.8011617797172457,Budget Shoppers
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,49,1,576,4935,40-49,0,0,-0.272663907902502,0.8654680833578637,Premium Customers
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,73,1,1103,4890,70+,0,0,0.6498133302813461,0.8665756945354122,Premium Customers
460,1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,53,0,1753,5013,50-59,0,3,2.3279891041819325,-1.4036662938049609,Dormant Customers
3726,1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,1,17,4456,30-39,0,2,-2.428894787679948,-0.8597958868994433,Digital Buyers
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,2,433,4789,50-59,1,0,-0.477345016514724,3.211998899051345,Premium Customers
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,63,1,1588,4863,60-69,1,3,1.3901316520344769,0.08978327911486227,Dormant Customers
1606,1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,1,22,4733,50-59,0,2,-2.134145440593045,-0.6665466800990986,Digital Buyers
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,74,0,19,4397,70+,0,1,-1.5757576709107195,-1.2013674941886308,Budget Shoppers
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,60,1,1117,4786,50-59,0,3,1.8921222920826515,0.8835945854739592,Dormant Customers
89,1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,50,1,69,4525,40-49,0,1,-1.8652812163013062,-0.4026499790219532,Budget Shoppers
2936,1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,1,23,4530,40-49,0,1,-2.350572012590877,-0.9035414986352478,Budget Shoppers
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,67,1,605,4591,60-69,0,3,2.0661582326087435,-0.5382272124506652,Dormant Customers
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,52,1,57,4508,50-59,0,2,-2.4336929986947062,0.7639609416681138,Digital Buyers
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,57,0,2088,4567,50-59,1,3,3.010642564336887,-0.554384848759833,Dormant Customers
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,67,1,1009,4876,60-69,0,3,1.1594715201177954,-0.2431030918673596,Dormant Customers
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,54,1,26,4656,50-59,0,2,-2.5460859731041903,-0.25025308756859554,Digital Buyers
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,35,0,1627,4536,30-39,1,3,1.9687757426826071,-1.55027044281324,Dormant Customers
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,67,1,1102,5004,60-69,0,0,1.57998506989148,3.498088356926453,Premium Customers
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2,17,4347,60-69,0,1,-1.8115166760025168,-0.484297799401013,Budget Shoppers
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,53,1,1690,4728,50-59,1,3,1.6019768083975503,0.029467877141456152,Dormant Customers
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,72,1,1390,4859,70+,0,3,2.1338044107672234,0.7820229171409524,Dormant Customers
